municipio;grande_grupamento_atividade;cnae_secao;admitidos;desligados;saldo;variacao_relativa
Botucatu;Agropecuária;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;11;14;-3;-0.013888888888888888
Botucatu;Agropecuária;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;0;0;0;0.0
Botucatu;Agropecuária;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;0;0;0;0.0
Botucatu;Agropecuária;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;3;0;0;0.0
Botucatu;Agropecuária;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;0;1;-1;-0.05555555555555555
Botucatu;Agropecuária;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;0;0;0;0.0
Botucatu;Agropecuária;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;0;0;0;0.0
Botucatu;Agropecuária;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;4;0;11;0.0
Botucatu;Agropecuária;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;1;0;1;0.008620689655172414
Botucatu;Agropecuária;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;0;1;-1;-0.16666666666666666
Botucatu;Indústria;Indefinido;0;0;0;0.0
Botucatu;Indústria;Indefinido;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;5;-5;123;314.6
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;20;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;2;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;1;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;2;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;6;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;0;0;0;0.0
Botucatu;Indústria;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;4;0;0;0.0
Botucatu;Indústria;Eletricidade e Gás;0;0;0;0.0
Botucatu;Indústria;Eletricidade e Gás;0;0;0;0.0
Botucatu;Indústria;Eletricidade e Gás;0;0;0;0.0
Botucatu;Indústria;Eletricidade e Gás;0;0;0;0.0
Botucatu;Indústria;Eletricidade e Gás;0;2;-2;-0.028985507246376812
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;19;10;9;0.04245283018867924
Botucatu;Indústria;Indústrias de Transformação;16;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;11;10;1;0.008928571428571428
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;3;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;5;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;3;2;1;0.018518518518518517
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;3;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;12;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;3;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;2;-2;-0.2
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;11;13;88;12.923076923076923
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;13;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;2;-2;-0.125
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;6;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;4;1;3;0.25
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;2;1;82;2.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;7;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;20;19;1;0.0004269854824935952
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;2;1;48;40.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;3;2;66;6.0
Botucatu;Indústria;Indústrias de Transformação;10;21;-11;-0.04198473282442748
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;3;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;4;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;8;15;-7;-0.050724637681159424
Botucatu;Indústria;Indústrias de Transformação;1;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;9;2;7;0.10144927536231885
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;11;-2;161;12.272727272727273
Botucatu;Indústria;Indústrias de Transformação;1;2;-1;-0.2
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;1;14;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;3;3;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;23;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;2;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;2;-2;-0.3333333333333333
Botucatu;Indústria;Indústrias de Transformação;1;-1;8;15.0
Botucatu;Indústria;Indústrias de Transformação;7;0;13;0.0
Botucatu;Indústria;Indústrias de Transformação;1;51;-50;-0.07342143906020558
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;8;1;7;0.1111111111111111
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;2;1;66;5.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;27;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;7;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;22;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;2;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;13;9;4;0.003745318352059925
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;5;4;1;0.012345679012345678
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;2;-2;64;6.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;2;0;56;21.5
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;14;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;3;2;1;0.005813953488372093
Botucatu;Indústria;Indústrias de Transformação;6;7;-1;-0.02564102564102564
Botucatu;Indústria;Indústrias de Transformação;5;1;4;0.05405405405405406
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;2;0;2;2.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;2;0;79;5.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;1;53;3.0
Botucatu;Indústria;Indústrias de Transformação;28;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;3;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;24;21;3;0.01079136690647482
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;1;-1;-0.022222222222222223
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;23;23.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;1;33;0.0
Botucatu;Indústria;Indústrias de Transformação;0;1;-1;-0.125
Botucatu;Indústria;Indústrias de Transformação;2;0;1;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;15;96.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;25;-24;240;12.44
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;42;44;-2;-0.0022002200220022
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;2;1;1;0.07692307692307693
Botucatu;Indústria;Indústrias de Transformação;9;8;27;3.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;-1;10;234.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;5;5;0;0.0
Botucatu;Indústria;Indústrias de Transformação;6;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;11;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;4;-3;-0.038461538461538464
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;5;2;3;0.0410958904109589
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;6;6;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;1;0.5
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;32;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;1;0.125
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;4;2;2;0.07142857142857142
Botucatu;Indústria;Indústrias de Transformação;95;67;28;0.006666666666666667
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;17;16;1;0.004291845493562232
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;1;-1;-0.25
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;3;4;26;7.75
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;14;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;4;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;38;24;14;0.017478152309612985
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;8;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;3;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;4;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;1;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;10;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;7;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;1;0.3333333333333333
Botucatu;Indústria;Indústrias de Transformação;12;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;7;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;2;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;1;0.07692307692307693
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;5;3;2;0.05263157894736842
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;0;0;0;0.0
Botucatu;Indústria;Indústrias de Transformação;1;0;0;0.0
Botucatu;Indústria;Indústrias Extrativas;0;0;0;0.0
Botucatu;Indústria;Indústrias Extrativas;0;0;0;0.0
Botucatu;Indústria;Indústrias Extrativas;0;0;0;0.0
